text,y
조용하고 깔끔한 바다전망 호텔입니다. 가격대비 매우 만족스러운 곳입니다.  인근 회센터에서 회떠다가 객실에서 바다 보면서 먹는 맛이 좋았습니다. 공항이랑도 가깝습니다. 재방문의사 있습니다.,3
제주시 인근에 위치하고 있으나 오션뷰 룸인 경우 탁 트인 전망을 즐길 수 있습니다. 아침 조식도 꼭 필요한 메뉴로 어르신들도 좋아할 수 있게 구성되어 있습니다.,3
공항에서 멀지 않으면서 조용한 곳에 머무르고 싶으시다면 추천드려요. 시설도 깨끗하고 뷰도 아주 좋았어요. 가격대비 훌륭합니다.,3
깨끗하고 좋았음 오션뷰가 좋음  화장실도 깨끗.  생각보다 조식이 맛있음. 주차도 밤에자리없으면 직원이 대신해주고  편했음.  단점은. . 수영장이 작고  8시 까지만 수영할 수있어서  아쉬움. ,3
"체크인도 편리하고, 무엇보다 방이 엄청 커서 침대가 3개라서 4인 가족이 묵기 충분했습니다. 야외 수영장도 조그맣게 있는데, 물은 소독약을 덜 써서 그런건지 조금 탁하지만 아이들하고 놀기엔 충분했스비다.",3
휴가와 힐링을 위해 홀로 제주도 구경도 하고 한라산 등정후 제주칼호텔에 하루 숙박을 하였습니다 여행 마지막 날이어서 호텔에서 푹쉬면서 수영장 헬스장도 이용할 계획을 갖고 서울에서 부터 준비해서 갔습니다 아침조식을 먹고 혹시 필요한 것이 있는가 확인차 구내전화를 통해 휘트니스에 전화 하였습니다 헬스장에 운동복이 혹시 있는지 수영모가 필요한지 등이었습니다 그런데 제가 수영모를 두고오는 바람에 다시전화를 하여 혹시 수영모 대여나 구매가 가능한지를 물었습니다 그러자 여직원 분이 귀찮다는듯이 무시하는 말투로 제가 물어보지도 않았는데 여기는 원래 회원제로 운영되는 곳입니다 일반인은 입장이 불가합니다 그리고 그분들(회원분들)은 모두다 수영모를 갖고오셔서 없다고 하였습니다 투숙객은 이용가능하다고 해놓고는 일반인은 원래 입장이 불가능하는데 너네투숙객에게 선심으로 서비스하는거라는 말투로 할필요도 없는 말을 하시니 그순간 무안해지고 무시당한 기분에 바로 전화를 끊어버렸네요 원래 여기 오기전에 회원제인거 알고있었습니다 하지만 투숙객이니 추가 비용내고 이용할수있어서 이용하려고 했던것 뿐입니다 근데 대뜸 물어보지도 않은 말을 하면서 일반인 투숙객 무시를 하시니  매우 화가났습니다 그래서 바로 칼호텔 고객의 소리에도 컴플레인을 올리고 더이상 있고 싶지않아서 9시경에 바로 체크 아웃해버렸네요 서울에 신라호텔 하야트 메리어트 이런데등 특급호텔 여럿 이용해 보았지만 회원제여도 일반 투숙객 무시를 하지 않습니다 낡은 칼호텔 5성급이어도 가격이 싸길래 이용해 봤더니 직원 수준이 딱 가격 수준이군요 매우 실망이고 하루종일,1
"준 5성급 호텔에 서비스나 리셉션 컨시어지 태도, 룸 컨디션 정말 최악이었습니다.  1.체크인  고객이 체크인 시 리셉션에서 알려줄 것이 룸 안에 어느 것이 무료이고 유료인지 밖에 없나요? 사고 칠 학생 걱정하는 선생님 같더군요. 헬스장이 어딘지, 사우나 이용을 어떻게 할 수 있는 지, 이런 것들은 기본적으로 알려주셔야 살 사항 아닌가요? 고객이 무슨 거지입니까?   2. 룸  Executive Suite 라니.. 리빙룸이 없는 방도 Suite 라고 하나요? 트윈룸 두 개를 이어 붙인 방을 무려 Executive Suite 라고 부르다니, 그리고 게재하신 사진과 실물방 차이 실화인가요? 파우더룸 벽의 곰팡이 자국, 작동하지 않는 ‘골드스타’ 냉장고... 이런 방을 무려 Suite 로 명명하여 예약을 받다니요. 이런 컨디션이었으면 절대 예약 안했을겁니다.  3. 전반적인 직원 태도  조식 레스토랑 직원들은 왜 그렇게 자꾸 정색을 합니까? 커피 어디서 먹을 수 있는 지 물어봤는데 정색은 왜 합니까? 그리고 물을 바닥에 살짝 쏟아 닦아주시는 서버 분 휙 하고 데리고 가신 다른 서버분, 뭐하는 짓입니까? 나머지 물기는 손님이 직접 닦아야 해요? 체계도 룰도 없는 그야말로 엉망인 손님 응대. 5성급이요? 요즘엔 소규모 호텔에서도 이런 태도는 안 보입니다.   다시 갈 일 없지만, 예약하시는 분들 저처럼 속는 분 없으시기를 바라는 마음에서 적어 봤습니다. 위치가 좋은 것도 아니고 가격이 매리트 있는 것도 아니고, 이름과 5성급에 걸맞는 서비스 1도 없습니다. 여행 출장 수백번 다녔지만 이런 기본도 안",1
"공항이랑 거리는 괜찮았고 객실도 생각보다 넓어서 좋았습니다.  주위도 조용하고, 마지막날 묵었던 방이라..그냥 가벼운 마음으로 보냈는데 조식은 기대에는 미치지 못했고, 실내수영장은 가볍게 수영 할 정도..수온이 따뜻한건 좋았습니다. 아무튼 마음비우고 하루 묵어가기엔 괜찮은거 같아요",2
"스위트에 묵었는데 비수기라 상대적으로 가격은 저렴하나 객실이 약간은 노후되었음. 조식은 괜찮았고, 위치는 공항에서 아주 멀리 떨어져 있지는 않습니다. 정가로는 무리나 할인행사 정도면 가능. 참고로 2이누조식포함해서 27000마일리지로 다녀옴",2
남는 대한항공 마일리지로 스위트룸에서 하룻밤 잤는데 확실이 연식이 있어서 요즘 호텔에 비해 시설은 부족한 느낌임. 스위트룸 인데도 요즘 고급 호텔 일반 룸보다 많이 좋다고는 못할거같음. 하지만 5성급 호텔이라 그런지 서비스랑 음식은 확실히 좋았음. 원가로는 조금 비싸고 할인이나 특가 떴을때면 추천함.,3
오션뷰로 8층에 숙박했습니다. 함덕서우해수욕장이 한눈에 들어와서 이쁩니다. 하지만 창문이 더러워 창문열지않는이상 좋은 뷰는 힘듭니다. 그리고 겨울철에는 아무래도 통유리에기때문에 춥습니다. 온도를 올리기 위해 난방기 작동시 온풍방식이라 건조합니다. 그리고 대략 1도정도 차이납니다. 숙소 화장실은 깔끔합니다. 하지만 샤워부스는 다소 작습니다. 방음은 잘 안됩니다. 옆방 티비소리가 엄청 잘 들립니다. 빠른 취침을 위해 누웠지만 옆방 티비소리에 티비가 끝난 후 잠들 수 있었습니다.,2
"초등학생 아이와 3박 4일 머물렀습니다. 청소상태 양호하고요. 위치도 좋아서 전반적으로 만족했어요. 다만, 조식은 가짓수가 너무 적어서 아쉬웠습니다. 첫날 일찍 도착해서 근처에 있는 한식당에서 아침을 사먹었는데, 가격에 비해 맛도 없고 양도 적더라고요.  호텔 조식이 별로이긴 하지만, 근처 한식당에서 아침 먹는 것보다는 차라리 호텔 조식이 괜찮았어요.",3
시설 깔끔하고 무엇보다 바다 뷰가 정말 최고예요!! 이 호텔에 묵는다면 반드시 꼭 바다가 보이는 객실로 묵으세요~ 다만 방은은 조금 안되는 편이라 옆방 쿵쿵 거리는 소리나 밖에 문 쾅 닫으면 좀 크게 들려요 1층에 씨유 편의점 있고 주변에 델문도 카페나 맛집 많아서 좋아요,3
"함덕해수욕장 바로 앞에 위치하여 해수욕을 즐기기에 최적의 위치입니다. 객실은 디럭스 시티뷰, 오션뷰 디럭스 다 묵어봤는데 시티뷰는 발코니가 있어서 좋았고 오션뷰는 함덕의 예쁜 바다가 보여서 좋았습니다. 룸은 큰 편이 아니지만 친절한 직원과 최적의 위치, 깨끗한 객실 좋은 전망. 여러모로 추천합니다.",3
"4층 오션뷰 트윈룸입니다 선착순 업그레이드 해서 오션뷰 받았구요  객실상태,어메니티,청결도 모두 만족했어요 무엇보다 뷰가 예술 ㅎㅎ  직원들도 친절하게 응대해서 기분 좋았습니다 호텔 로비에 샤워시설 되어있어 물놀이후 모래 씻고 들어갈수 있구요  1층에 부대시설로 카페,레스토랑 음식 다 괜찮고 편의점 있어서 편했어요  가족,친구,커플여행 모두 추천합니다  피크시즌 살짝 비켜간 9월 첫째주 였는데 호텔주변 조용하고 날씨도 적단히 선선하고 물놀이하기에 수온도 적당했어요  ",3
"좋은 위치.친절한 직원. 근래 리뷰보고 걱정 했는데.. 괜한 걱정이였다 ㅎ 건물 자체는 오래 된 느낌이나. 청소 상태는 좋다 침대 상태도 좋았다 주차편리 하며 걸어 갈수 있는 맛집 많아  좋았다   코르나사태,비수기지만 가성비 짱",3
2015년에 갔을때 괜찮아서 다시 방문했지만 객실상태가 좋지 않았아요. 커튼에 곰팡이가 펴서 교체를 요청했고 방을 바꿔주겠다고 했지만 우리가 원하는 뷰가 아니어서 사양했던 적이 있습니다.,2
호텔 주체가 2개로 나뉨. 에벤에셀인가? 교회에서 절반 정도를 인수한 듯 보임. 방마다 더 아트스테이인지 에벤에셀인지 이름이 적혀 있음. 우리는 더아트스테이 것으로 추정되는 방에 머무름. 꾸준히 잘 이용했던 곳이었는데... 최악. 시설에 비해 직원들이 너무나 프로페셔널해 보였음. 아까운 인력이었음. 태어나서 아무리 저렴한 호텔이어도 그런 매트 처음 봄. 매트리스가 그냥 나무판 같았음. 허리 아파 죽는 줄. 다시는 안감. 아무리 싸도 안감.,1
객실은 깔끔하고 무난해요 함덕해변이 워낙예뻐서 가시면 좋으실듯 함덕쪽에 호텔이 많은데 가격대비 저렴해서 이용하기 좋아요,3
"제주도를 처음 방문하여 다른 곳과 비교는 어렵지만, 주말임을 고려하면 한국의 다른 지역에 비해 가성비가 나쁘지 않다. 바다 바로 옆에 붙어있고, 1층에는 24시간 운영하는 편의점이 있으면 주변에 유명한 맛집이 있는지는 모르겠으나 식사를 이용할 수 있는 곳들이 많다.",2
"올 봄에 벚꽃기간에 방문, 협재를 바라보는 바다뷰가 좋고 대로변이라 렌트해서 가기도 좋음. 조식은 이용안했는데 근처 옹포밥집까지 아침 산책겸 걸어가서 하고옴. 루프탑 수영장과 바가 있었는데 내가 갔을때는 밤에 비바람이 너무 불어서 이용못하고옴 ㅠㅠ  단점으로는 모 유명 여행블로거 리뷰처럼 화장실 물떄가... 그거빼곤 다 만족",3
10월에 제주도를 다녀온 탓에 온수풀 수영장을 위주로 찾았음. 제주 온수풀이 가능한 호텔은 다들 너무 비싸서 고민중에 가성비 좋은 아길라 호텔을 찾았는데 완전 온수라기 보다는 미온수에 가까워서 어린 아이들에게는 다소 추울수 있음. 하지만 미온수풀 바로 옆에 자쿠지를 운영하고 있어서 잠깐씩 들어갔다 나오면서 충분히 즐길 수 있는 수준의 미온수였고 수영장 자체가 인피니트수영장으로 환상적인 바다를 즐길 수 있어 수영장 하나만으로도 강력히 추천함 그 외 스페 In 제주 식당에서의 인생 치킨과 빠에야까지 즐길 수 있음,3
협재 바다를 바라보는 뷰가 매우 좋음  스파룸이었고 2층이었지만 그래도 뷰는 좋았음(호텔 구조를 봐서는 스파룸은 모두 2층 인듯~) 루프탑 수영장이 있으므로 더 높은 곳에서도 바라볼수있음  루프탑 이용 시간은 am10:00-pm9:00까지라고 했던거 같음(끝나는 시간은 확실한대 시작시간이 기억이 잘 안나네요^^)  수영장과 자쿠지는 이용을 하지 않아서 맥주 무료 이용권을 줘서 저녁에 테이블에서 맥주를 마셨는대 시원한 바람을 느낄 수 있음 밤바다 바라보며 먹으니 좋음 룸에 기본적인 어메니티는 다 있고 연박을 하니 부족한 것은 계속 채워줌 방청소는 12-4시 사이에 이루어지는 거 같고 시트는 교체 없이 정리만 이루어짐  삼다수 2병과 네스프레소 캡슐 2개가 계속 채워짐  스파 욕조는 생각보다 커서 여자 분들은 누워 있기에는 힘들듯~~그래도 피로가 풀리고 좋음  스페인제주가 영업 종료해서 룸서비스는 이용이 불가능하고 조식은 가능함 조식은 어떤지 이용을 안해서 모르겠음  호텔 바로 앞에 droptop과 협재 버거가 있고 호텔 오른쪽에 횟집과 마담나탈리가 있음 마담 나탈리에서 음악이 계속 나오는대 호텔에서도 들림 전체적으로 규모는 크지 않지만 깔끔한 호텔 ^^ ,3
필터링 1. 해변가 2. 실외수영장 3. 조식 으로 검색해서 나온 호텔 중 전 객실 협재해변 뷰에 옥상에 수영장이 있으며 룸서비스가 가능한 아길라로 선택하였고 결과는 대만족!  대형호텔에 비해 가격은 저렴하지만 방은 크고 객실이 적은 만큼 수영장이나 룸서비스 등을 누리는데 사람이 많아 번잡하지 않았으며 주차장도 바로 앞에 있고 미니바에 개수대가 있어 편리하였음 그리고 바로 옆과 5분거리 내에 유명 식당들이 있음  모든것이 만족스러움  같은돈으로 대형호텔가면 룸은 너무 작고 수영장 식당 주차장 사람많고 힘듦  여기 룸서비스 음식도 저렴한데 맛도 양도 괜찮음 조식은 선택 안해서 모르지만 룸서비스맛으로 볼 때 괜찮을 듯,3
호텔이 모든 곳에서 떨어져 있다는 것을 읽을 때 믿으십시오. 호텔 인근에는 아침 10시 30 분 이전에는 아무 것도 열리지 않습니다. 룸 서비스 음식은 괜찮지 만 매일 매우 제한된 선택이 아닙니다. 시설은 더 좋은 날을 보내고 빌린 시간에 살고 있습니다. 객실은 근사하며 바다의 경치는 이웃 섬의 환상적인 일몰과 함께 아름답습니다. Aguila는 실제보다 훨씬 더 큰 리조트임을 홍보하는 가격으로 시설과 일맥 상통합니다.이 호텔은 화산 바위 해변을 따라 자리 잡은 정상적인 호텔입니다. 사용 된 그림은 지금 사라진 날들의 사진입니다.,2
